date,open,high,low,close,volume,amount
2026-04-15,3.283,3.284,3.24,3.246,487496477,1588571620.0
2026-04-16,3.253,3.305,3.247,3.298,637599764,2093383461.0
2026-04-17,3.29,3.343,3.288,3.33,638413390,2115703225.0
2026-04-20,3.329,3.359,3.324,3.345,771544832,2580739023.0
2026-04-21,3.337,3.348,3.31,3.344,598420528,1994360867.0
2026-04-22,3.327,3.402,3.327,3.401,726903783,2455334014.0
2026-04-23,3.401,3.406,3.329,3.355,897280040,3010058947.0
2026-04-24,3.329,3.355,3.309,3.326,1129195213,3759355932.0
2026-04-27,3.323,3.353,3.309,3.339,1184360294,3953673572.0
2026-04-28,3.326,3.335,3.282,3.297,1047300385,3460949756.0
2026-04-29,3.284,3.351,3.274,3.346,1692582455,5637358802.0
2026-04-30,3.336,3.368,3.335,3.362,1784754868,5976880487.0
2026-05-06,3.383,3.455,3.383,3.433,1364313617,4683871959.0
2026-05-07,3.448,3.497,3.437,3.493,644362484,2235023697.0
2026-05-08,3.472,3.516,3.466,3.506,858878388,3003352746.0
2026-05-11,3.525,3.569,3.513,3.555,1008020130,3574858602.0
2026-05-12,3.555,3.558,3.514,3.54,526347387,1861816115.0
2026-05-13,3.51,3.603,3.51,3.598,486650617,1735216481.0
2026-05-14,3.61,3.613,3.525,3.529,628072853,2238207387.0
2026-05-15,3.526,3.554,3.461,3.488,1098945964,3851089697.0
2026-05-18,3.473,3.527,3.461,3.503,677039595,2369757998.0
2026-05-19,3.5,3.545,3.454,3.542,646330325,2262618059.0
2026-05-20,3.517,3.546,3.492,3.545,667646831,2346425503.0
2026-05-21,3.555,3.583,3.422,3.432,1014267883,3543117593.0
2026-05-22,3.446,3.531,3.431,3.495,1024574631,3561142225.0
2026-05-25,3.511,3.543,3.484,3.539,876187824,3082372006.0
2026-05-26,3.515,3.522,3.445,3.499,512626597,1784394000.0
2026-05-27,3.491,3.519,3.414,3.437,712299493,2468815426.0
2026-05-28,3.437,3.485,3.404,3.472,695836315,2394450663.0
2026-05-29,3.479,3.488,3.363,3.383,1351891663,4591159130.0
2026-06-01,3.368,3.42,3.355,3.359,1170716711,3957072409.0
2026-06-02,3.358,3.394,3.307,3.368,1249128292,4187143941.0
2026-06-03,3.37,3.436,3.359,3.389,1313278326,4469758898.0
2026-06-04,3.35,3.4,3.35,3.385,757699547,2563956253.0
2026-06-05,3.366,3.423,3.34,3.358,748048004,2524879105.0
2026-06-08,3.29,3.324,3.216,3.258,1299302247,4255609800.0
2026-06-09,3.283,3.348,3.259,3.341,1529807072,5043848542.0
2026-06-10,3.3,3.332,3.265,3.303,631423067,2083885473.0
2026-06-11,3.279,3.313,3.258,3.286,523278240,1715659503.0
2026-06-12,3.322,3.367,3.299,3.309,653798120,2177669039.0
2026-06-15,3.344,3.44,3.342,3.439,911016450,3096700796.0
2026-06-16,3.449,3.508,3.43,3.491,823181296,2852078190.0
2026-06-17,3.475,3.52,3.468,3.519,405930270,1419535675.0
2026-06-18,3.501,3.553,3.5,3.544,410609177,1451729505.0
2026-06-22,3.555,3.595,3.482,3.58,580212395,2045199985.0
2026-06-23,3.562,3.579,3.485,3.51,580459780,2050210533.0
2026-06-24,3.507,3.556,3.472,3.551,882868186,3109888511.0
2026-06-25,3.549,3.584,3.528,3.569,417739741,1486707305.0
2026-06-26,3.55,3.56,3.461,3.484,540517674,1892122016.0
2026-06-29,3.474,3.511,3.404,3.475,1104878351,3813713696.0
2026-06-30,3.467,3.581,3.458,3.577,743602234,2618370336.0
2026-07-01,3.555,3.615,3.555,3.585,447238234,1606030673.0
2026-07-02,3.563,3.583,3.48,3.491,866807707,3054881403.0
2026-07-03,3.477,3.534,3.466,3.488,657408841,2301916878.0
2026-07-06,3.499,3.523,3.417,3.435,1098020550,3785665420.0
2026-07-07,3.411,3.438,3.347,3.368,1200056580,4053036441.0
2026-07-08,3.368,3.376,3.289,3.29,1637883192,5428911563.0
2026-07-09,3.3,3.362,3.233,3.354,1811263848,5975203736.0
2026-07-10,3.359,3.41,3.312,3.312,1220106318,4127840183.0
2026-07-13,3.3,3.312,3.145,3.158,2287747148,7324695009.0
2026-07-14,3.161,3.207,3.101,3.206,1990298078,6282743521.0
2026-07-15,3.206,3.226,3.15,3.169,1150648372,3669496340.0
2026-07-16,3.134,3.176,3.075,3.092,1809407948,5645460842.0
2026-07-17,3.081,3.087,2.889,2.908,3277676279,9752991503.0
2026-07-20,2.944,2.98,2.748,2.818,3066381124,8737944400.0
2026-07-21,2.824,2.939,2.72,2.933,3065818819,8763987973.0
2026-07-22,2.909,2.953,2.879,2.891,2798478266,8180947603.0
2026-07-23,2.892,2.937,2.879,2.914,940791734,2738518123.0
2026-07-24,2.886,2.904,2.828,2.832,1251286210,3575677638.0
2026-07-27,2.83,2.931,2.825,2.93,1687793685,4883075466.0
2026-07-28,2.891,2.909,2.834,2.848,1845682081,5302644950.0
2026-07-29,2.849,2.894,2.796,2.878,2834990126,8083231833.0
2026-07-30,2.86,2.891,2.768,2.798,1951217859,5508013987.0
2026-07-31,2.877,2.934,2.86,2.864,3052011166,8843934744.0
2026-08-03,2.85,2.89,2.849,2.867,1209069378,3472108739.0
2026-08-04,2.885,2.965,2.88,2.943,1744231306,5108637266.0
2026-08-05,2.93,3.048,2.928,3.035,1654908070,4994865861.0
2026-08-06,3.0,3.063,2.999,3.049,2297233146,6983390547.0
2026-08-07,3.048,3.113,3.016,3.111,2205244011,6785066049.0
2026-08-10,3.118,3.132,3.089,3.129,1481863701,4612481051.0
2026-08-11,3.123,3.155,3.095,3.12,1077251824,3367951533.0
